market,id,address,homes,phase,elapsed_days,overdue_days,before_days,after_days,before_date,after_date,days_earlier,cap_2x_days
springbranch,act_9551-neuens-b,"9551 Neuens Rd Road Unit#B, Houston, TX",1,,,0,,,,,,
springbranch,act_8618-cedar-plains,"8618 Cedar Plains Lane, Houston, TX",1,,,0,,,,,,
springbranch,act_9311-montridge,"9311 Montridge Drive, Houston, TX",1,,,0,,,,,,
springbranch,act_2204-hoskins,"2204 Hoskins Drive, Houston, TX",2,,,0,,,,,,
springbranch,act_4205-upland-bend,"4205 Upland Bend Drive, Houston, TX",1,,,0,,,,,,
springbranch,act_2508-hollister,"2508 Hollister Road, Houston, TX",1,,,0,,,,,,
springbranch,act_1952-purswell,"1952 Purswell Road, Houston, TX",1,,,0,,,,,,
springbranch,act_4206-colony-pines,"4206 Colony Pines Lane, Houston, TX",1,,,0,,,,,,
springbranch,act_2229-blalock,"2229 Blalock Road, Houston, TX",2,,,0,,,,,,
springbranch,act_1926-hoskins,"1926 Hoskins Drive, Houston, TX",1,,,0,,,,,,
springbranch,act_9820-mocking-bird-hill,"9820 Mocking Bird Hill Lane, Houston, TX",1,,,0,,,,,,
springbranch,act_3311-cardinal-crest,"3311 Cardinal Crest Lane, Houston, TX",1,,,0,,,,,,
springbranch,act_7208-shadyvilla,"7208 Shadyvilla Lane, Houston, TX",2,mep_finals,105,84,105,42,2026-12-23,2026-10-21,63,63
springbranch,act_2618-lake-kolbe,"2618 Lake Kolbe Lane, Houston, TX",1,,,0,,,,,,
springbranch,act_2641-lake-kolbe,"2641 Lake Kolbe Lane, Houston, TX",1,,,0,,,,,,
springbranch,act_1422-caywood-b,"1422 Caywood Lane Unit#B, Houston, TX",1,,,0,,,,,,
springbranch,act_1418-caywood-d,"1418 Caywood Lane Unit#D, Houston, TX",1,,,0,,,,,,
springbranch,act_2647-lake-kolbe,"2647 Lake Kolbe Lane, Houston, TX",2,,,0,,,,,,
springbranch,act_1525-caywood-d,"1525 Caywood Lane Unit#D, Houston, TX",1,,,0,,,,,,
springbranch,act_7535-ciano,"7535 Ciano Lane, Houston, TX",1,,,0,,,,,,
springbranch,act_2616-lake-kolbe,"2616 Lake Kolbe Lane, Houston, TX",1,,,0,,,,,,
springbranch,pmt_9710-larston,9710 Larston St 77055,1,complete,,0,,,2026-06-26,2026-06-26,,
springbranch,pmt_1412-story,1412 Story St 77055,1,interior,62,0,73,73,2026-11-21,2026-11-21,0,73
springbranch,pmt_6414-teluco,6414 Teluco St 77055,1,mep_finals,170,149,170,42,2027-02-26,2026-10-21,128,63
springbranch,pmt_1426-huge-oaks,1426 Huge Oaks St 77055,1,complete,,0,,,2026-04-20,2026-04-20,,
springbranch,pmt_9214-westview,9214 Westview Dr 77055,1,interior,216,102,237,237,2027-05-04,2027-05-04,0,237
springbranch,pmt_7410-dearborn,7410 Dearborn St 77055,1,mep_finals,8,0,13,13,2026-09-22,2026-09-22,0,13
springbranch,pmt_7214-hartland,7214 Hartland Ave 77055,1,interior,191,77,212,212,2027-04-09,2027-04-09,0,212
springbranch,pmt_1918-ridgecrest,1918 Ridgecrest Dr 77055,1,complete,,0,,,2026-06-18,2026-06-18,,
springbranch,pmt_7118-schiller,7118 Schiller St 77055,1,complete,,0,,,2026-05-22,2026-05-22,,
springbranch,pmt_1758-bayram,1758 Bayram Dr 77055,1,foundation,,0,,,,,,
springbranch,pmt_9629-pine-lake,9629 Pine Lake Dr 77055,1,interior,0,0,135,135,2027-01-22,2027-01-22,0,135
springbranch,pmt_1606-monarch-oaks,1606 Monarch Oaks St 77055,1,insulation,1,0,155,155,2027-02-11,2027-02-11,0,155
springbranch,pmt_1503-caywood-a,1503 Caywood Ln A 77055,1,complete,,0,,,2026-01-29,2026-01-29,,
springbranch,pmt_7210-jalna,7210 Jalna St 77055,1,complete,,0,,,2026-02-03,2026-02-03,,
springbranch,pmt_7210-shadyvilla,7210 Shadyvilla Ln 77055,1,mep_finals,97,76,97,42,2026-12-15,2026-10-21,55,63
springbranch,pmt_1618-ronson,1618 Ronson Rd 77055,1,mep_finals,20,0,1,1,2026-09-10,2026-09-10,0,1
springbranch,pmt_1503-caywood-b,1503 Caywood Ln B 77055,1,complete,,0,,,2026-03-11,2026-03-11,,
springbranch,pmt_6618-sivley,6618 Sivley St 77055,1,interior,72,0,63,63,2026-11-11,2026-11-11,0,63
springbranch,pmt_7215-shavelson,7215 Shavelson St 77055,1,exterior,30,2,207,207,2027-04-04,2027-04-04,0,207
springbranch,pmt_1618-huge-oaks,1618 Huge Oaks St 77055,1,complete,,0,,,2026-05-15,2026-05-15,,
springbranch,pmt_7608-janak-spring,7608 Janak Spring St 77055,1,interior,93,0,42,42,2026-10-21,2026-10-21,0,42
springbranch,pmt_7610-janak-spring,7610 Janak Spring St 77055,1,interior,93,0,42,42,2026-10-21,2026-10-21,0,42
springbranch,pmt_7612-janak-spring,7612 Janak Spring St 77055,1,interior,85,0,50,50,2026-10-29,2026-10-29,0,50
springbranch,pmt_1625-pine-chase,1625 Pine Chase Dr 77055,1,interior,160,46,181,181,2027-03-09,2027-03-09,0,181
springbranch,pmt_6610-housman,6610 Housman St 77055,1,mep_finals,103,82,103,42,2026-12-21,2026-10-21,61,63
springbranch,pmt_1415-lynnview,1415 Lynnview Dr 77055,1,mep_finals,5,0,16,16,2026-09-25,2026-09-25,0,16
springbranch,pmt_7214-blandford,7214 Blandford Ln 77055,1,exterior,0,0,205,205,2027-04-02,2027-04-02,0,205
springbranch,pmt_1710-ronson,1710 Ronson Rd 77055,1,mep_finals,29,8,29,29,2026-10-08,2026-10-08,0,29
springbranch,pmt_9814-cedardale,9814 Cedardale Dr 77055,1,interior,110,0,25,25,2026-10-04,2026-10-04,0,25
springbranch,pmt_1709-cranway,1709 Cranway Dr 77055,1,mep_finals,9,0,12,12,2026-09-21,2026-09-21,0,12
springbranch,pmt_1719-bayram,1719 Bayram Dr 77055,1,complete,,0,,,2026-03-04,2026-03-04,,
springbranch,pmt_7719-bryonwood,7719 Bryonwood Dr 77055,1,interior,110,0,25,25,2026-10-04,2026-10-04,0,25
springbranch,pmt_1621-bayram,1621 Bayram Dr 77055,1,interior,167,53,188,188,2027-03-16,2027-03-16,0,188
springbranch,pmt_1514-afton,1514 Afton St 77055,1,interior,48,0,87,87,2026-12-05,2026-12-05,0,87
springbranch,pmt_1305-confederate,1305 Confederate Rd 77055,1,interior,7,0,128,128,2027-01-15,2027-01-15,0,128
springbranch,pmt_7311-jalna,7311 Jalna St 77055,1,complete,,0,,,2026-03-16,2026-03-16,,
springbranch,pmt_1609-bayram,1609 Bayram Dr 77055,1,mep_finals,79,58,79,42,2026-11-27,2026-10-21,37,63
springbranch,pmt_1909-restridge,1909 Restridge Dr 77055,1,exterior,35,7,212,212,2027-04-09,2027-04-09,0,212
springbranch,pmt_8029-longridge,8029 Longridge Dr 77055,1,complete,,0,,,2026-07-02,2026-07-02,,
springbranch,pmt_9254-elizabeth,9254 Elizabeth Rd 77055,1,interior,5,0,130,130,2027-01-17,2027-01-17,0,130
springbranch,pmt_8034-turquoise,8034 Turquoise Ln 77055,1,interior,308,194,329,249,2027-08-04,2027-05-16,80,329
springbranch,pmt_1713-bayram,1713 Bayram Dr 77055,1,complete,,0,,,2026-05-28,2026-05-28,,
springbranch,pmt_6502-saxet,6502 Saxet St 77055,1,interior,100,0,35,35,2026-10-14,2026-10-14,0,35
springbranch,pmt_1517-ronson,1517 Ronson Rd 77055,1,complete,,0,,,2026-08-04,2026-08-04,,
springbranch,pmt_1949-coulcrest,1949 Coulcrest Dr 77055,1,exterior,9,0,196,196,2027-03-24,2027-03-24,0,196
springbranch,pmt_6606-clawson,6606 Clawson St 77055,1,complete,,0,,,2026-04-08,2026-04-08,,
springbranch,pmt_8005-ridgeview,8005 Ridgeview Dr 77055,1,interior,89,0,46,46,2026-10-25,2026-10-25,0,46
springbranch,pmt_7726-betty-jane,7726 Betty Jane Ln 77055,1,exterior,5,0,200,200,2027-03-28,2027-03-28,0,200
springbranch,pmt_8510-montridge,8510 Montridge Dr 77055,1,complete,,0,,,2026-08-17,2026-08-17,,
springbranch,pmt_9741-long-branch,9741 Long Branch Ln 77055,1,interior,117,3,138,138,2027-01-25,2027-01-25,0,138
springbranch,pmt_1542-antoine,1542 Antoine Dr 77055,1,mep_finals,154,133,154,42,2027-02-10,2026-10-21,112,63
springbranch,pmt_1510-longacre,1510 Longacre Dr 77055,1,complete,,0,,,2026-04-30,2026-04-30,,
springbranch,pmt_9621-larston,9621 Larston St 77055,1,interior,169,55,190,190,2027-03-18,2027-03-18,0,190
springbranch,pmt_8561-forum,8561 Forum Dr 77055,1,mep_roughs,26,5,182,182,2027-03-10,2027-03-10,0,182
springbranch,pmt_2010-antoine-a,2010 Antoine Dr A 77055,1,foundation,128,114,354,254,2027-08-29,2027-05-21,100,268
springbranch,pmt_2010-antoine-b,2010 Antoine Dr B 77055,1,foundation,128,114,354,254,2027-08-29,2027-05-21,100,268
springbranch,pmt_2010-antoine-c,2010 Antoine Dr C 77055,1,foundation,128,114,354,254,2027-08-29,2027-05-21,100,268
springbranch,pmt_2010-antoine-d,2010 Antoine Dr D 77055,1,foundation,128,114,354,254,2027-08-29,2027-05-21,100,268
springbranch,pmt_2008-antoine-a,2008 Antoine Dr A 77055,1,foundation,132,118,358,254,2027-09-02,2027-05-21,104,268
springbranch,pmt_2008-antoine-b,2008 Antoine Dr B 77055,1,foundation,132,118,358,254,2027-09-02,2027-05-21,104,268
springbranch,pmt_2008-antoine-c,2008 Antoine Dr C 77055,1,foundation,128,114,354,254,2027-08-29,2027-05-21,100,268
springbranch,pmt_2008-antoine-d,2008 Antoine Dr D 77055,1,foundation,128,114,354,254,2027-08-29,2027-05-21,100,268
springbranch,pmt_1825-huge-oaks,1825 Huge Oaks St 77055,1,mep_finals,195,174,195,42,2027-03-23,2026-10-21,153,63
springbranch,pmt_7609-bellewood,7609 Bellewood Dr 77055,1,interior,23,0,112,112,2026-12-30,2026-12-30,0,112
springbranch,pmt_6618-housman,6618 Housman St 77055,1,interior,155,41,176,176,2027-03-04,2027-03-04,0,176
springbranch,pmt_9734-cedardale,9734 Cedardale Dr 77055,1,mep_finals,86,65,86,42,2026-12-04,2026-10-21,44,63
springbranch,pmt_1521-bracher,1521 Bracher St 77055,1,complete,,0,,,2026-06-24,2026-06-24,,
springbranch,pmt_1603-lynnview,1603 Lynnview Dr 77055,1,interior,8,0,127,127,2027-01-14,2027-01-14,0,127
springbranch,pmt_9601-cedardale,9601 Cedardale Dr 77055,1,interior,103,0,32,32,2026-10-11,2026-10-11,0,32
springbranch,pmt_9154-larston,9154 Larston St 77055,1,insulation,14,0,142,142,2027-01-29,2027-01-29,0,142
springbranch,pmt_9718-tappenbeck,9718 Tappenbeck Dr 77055,1,interior,58,0,77,77,2026-11-25,2026-11-25,0,77
springbranch,pmt_1402-glourie,1402 Glourie Dr 77055,1,exterior,0,0,205,205,2027-04-02,2027-04-02,0,205
springbranch,pmt_1337-confederate,1337 Confederate Rd 77055,1,interior,0,0,135,135,2027-01-22,2027-01-22,0,135
springbranch,pmt_7602-bryonwood,7602 Bryonwood Dr 77055,1,framing,5,0,221,221,2027-04-18,2027-04-18,0,221
springbranch,pmt_1409-caywood-a,1409 Caywood Ln A 77055,1,framing,9,0,217,217,2027-04-14,2027-04-14,0,217
springbranch,pmt_1413-caywood-a,1413 Caywood Ln A 77055,1,framing,9,0,217,217,2027-04-14,2027-04-14,0,217
springbranch,pmt_8046-turquoise,8046 Turquoise Ln 77055,1,exterior,0,0,205,205,2027-04-02,2027-04-02,0,205
springbranch,pmt_1737-bayram,1737 Bayram Dr 77055,1,foundation,21,7,247,247,2027-05-14,2027-05-14,0,247
springbranch,pmt_8029-ridgeview,8029 Ridgeview Dr 77055,1,foundation,65,51,291,254,2027-06-27,2027-05-21,37,268
springbranch,pmt_8209-western,8209 Western Dr 77055,1,foundation,,0,,,,,,
springbranch,pmt_7106-raton,7106 Raton St 77055,1,interior,22,0,113,113,2026-12-31,2026-12-31,0,113
springbranch,pmt_6910-schiller,6910 Schiller St 77055,1,mep_roughs,15,0,162,162,2027-02-18,2027-02-18,0,162
springbranch,pmt_8506-montridge,8506 Montridge Dr 77055,1,exterior,1,0,204,204,2027-04-01,2027-04-01,0,204
springbranch,pmt_7127-northampton,7127 Northampton Way 77055,1,foundation,20,6,246,246,2027-05-13,2027-05-13,0,246
springbranch,pmt_1402-pine-chase,1402 Pine Chase Dr 77055,1,interior,5,0,130,130,2027-01-17,2027-01-17,0,130
springbranch,pmt_1513-story,1513 Story St 77055,1,interior,36,0,99,99,2026-12-17,2026-12-17,0,99
springbranch,pmt_1606-afton,1606 Afton St 77055,1,interior,57,0,78,78,2026-11-26,2026-11-26,0,78
springbranch,pmt_1510-lynnview,1510 Lynnview Dr 77055,1,insulation,7,0,149,149,2027-02-05,2027-02-05,0,149
springbranch,pmt_2121-hoskins-d,2121 Hoskins Dr D 77080,1,foundation,49,35,275,254,2027-06-11,2027-05-21,21,268
springbranch,pmt_2121-hoskins-e,2121 Hoskins Dr E 77080,1,foundation,49,35,275,254,2027-06-11,2027-05-21,21,268
springbranch,pmt_2703-lake-kolbe,2703 Lake Kolbe Ln 77080,1,complete,,0,,,2026-06-05,2026-06-05,,
springbranch,pmt_1419-murray-bay,1419 Murray Bay St 77080,1,mep_roughs,12,0,165,165,2027-02-21,2027-02-21,0,165
springbranch,pmt_1423-murray-bay,1423 Murray Bay St 77080,1,mep_roughs,12,0,165,165,2027-02-21,2027-02-21,0,165
springbranch,pmt_3432-stanling-brook,3432 Stanling Brook Ln 77080,1,complete,,0,,,2026-03-31,2026-03-31,,
springbranch,pmt_3434-stanling-brook,3434 Stanling Brook Ln 77080,1,complete,,0,,,2026-04-13,2026-04-13,,
springbranch,pmt_3436-stanling-brook,3436 Stanling Brook Ln 77080,1,complete,,0,,,2026-04-13,2026-04-13,,
springbranch,pmt_3438-stanling-brook,3438 Stanling Brook Ln 77080,1,complete,,0,,,2026-03-31,2026-03-31,,
springbranch,pmt_2123-hoskins-b,2123 Hoskins Dr B 77080,1,exterior,7,0,198,198,2027-03-26,2027-03-26,0,198
springbranch,pmt_2123-hoskins-a,2123 Hoskins Dr A 77080,1,exterior,8,0,197,197,2027-03-25,2027-03-25,0,197
springbranch,pmt_2123-hoskins-c,2123 Hoskins Dr C 77080,1,exterior,7,0,198,198,2027-03-26,2027-03-26,0,198
springbranch,pmt_9838-briarwild,9838 Briarwild Ln 77080,1,complete,,0,,,2026-01-13,2026-01-13,,
springbranch,pmt_9306-livernois,9306 Livernois Rd 77080,1,interior,9,0,126,126,2027-01-13,2027-01-13,0,126
springbranch,pmt_8719-kempwood,8719 Kempwood Dr 77080,1,complete,,0,,,2026-06-05,2026-06-05,,
springbranch,pmt_9327-willowview,9327 Willowview Ln 77080,1,complete,,0,,,2026-06-11,2026-06-11,,
springbranch,pmt_9603-bundy,9603 Bundy Ln 77080,1,exterior,21,0,184,184,2027-03-12,2027-03-12,0,184
springbranch,pmt_9839-warwana,9839 Warwana Rd 77080,1,complete,,0,,,2026-05-22,2026-05-22,,
springbranch,pmt_1415-murray-bay-b,1415 Murray Bay St B 77080,1,exterior,20,0,185,185,2027-03-13,2027-03-13,0,185
springbranch,pmt_8819-emnora,8819 Emnora Ln 77080,1,interior,44,0,91,91,2026-12-09,2026-12-09,0,91
springbranch,pmt_9814-warwana,9814 Warwana Rd 77080,1,interior,15,0,120,120,2027-01-07,2027-01-07,0,120
springbranch,pmt_2803-lake-kolbe,2803 Lake Kolbe Ln 77080,1,interior,56,0,79,79,2026-11-27,2026-11-27,0,79
springbranch,pmt_27-rollingwood,27 Rollingwood Dr 77080,1,foundation,,0,,,,,,
springbranch,pmt_2107-mckean,2107 Mckean Dr 77080,1,interior,62,0,73,73,2026-11-21,2026-11-21,0,73
springbranch,pmt_2109-mckean,2109 Mckean Dr 77080,1,mep_finals,27,6,27,27,2026-10-06,2026-10-06,0,27
springbranch,pmt_9733-warwana,9733 Warwana Rd 77080,1,complete,,0,,,2026-08-12,2026-08-12,,
springbranch,pmt_2816-lake-kolbe,2816 Lake Kolbe Ln 77080,1,complete,,0,,,2026-06-22,2026-06-22,,
springbranch,pmt_3811-peppermill,3811 Peppermill Rd 77080,1,mep_finals,145,124,145,42,2027-02-01,2026-10-21,103,63
springbranch,pmt_9626-carousel,9626 Carousel Ln 77080,1,foundation,6,0,234,234,2027-05-01,2027-05-01,0,234
springbranch,pmt_48-rollingwood,48 Rollingwood Dr 77080,1,interior,9,0,126,126,2027-01-13,2027-01-13,0,126
springbranch,pmt_9741-warwana,9741 Warwana Rd 77080,1,interior,22,0,113,113,2026-12-31,2026-12-31,0,113
springbranch,pmt_3405-grace-haven,3405 Grace Haven Ln 77080,1,interior,48,0,87,87,2026-12-05,2026-12-05,0,87
springbranch,pmt_1930-chaparral,1930 Chaparral Dr 77043,1,insulation,1,0,155,155,2027-02-11,2027-02-11,0,155
springbranch,pmt_10318-raritan,10318 Raritan Dr 77043,1,complete,,0,,,2026-09-08,2026-09-08,,
springbranch,pmt_1339-spillers,1339 Spillers Ln 77043,1,exterior,14,0,191,191,2027-03-19,2027-03-19,0,191
springbranch,pmt_2019-shadow-bend,2019 Shadow Bend Dr 77043,1,interior,28,0,107,107,2026-12-25,2026-12-25,0,107
springbranch,acq_1120-krist-dr,1120 Krist Dr,1,,,0,,,,,,
springbranch,acq_1209-confederate-rd,1209 Confederate Rd,1,,,0,,,,,,
springbranch,acq_1302-westview-garden-ct,1302 Westview Garden Ct,1,,,0,,,,,,
springbranch,acq_1305-confederate-rd,1305 Confederate Rd,1,,,0,,,,,,
springbranch,acq_1307-pine-chase-dr,1307 Pine Chase Dr,1,,,0,,,,,,
springbranch,acq_1317-ridgeley-dr,1317 Ridgeley Dr,1,,,0,,,,,,
springbranch,acq_1328-bingle-rd,1328 Bingle Rd,1,,,0,,,,,,
springbranch,acq_14-fries-ct,14 Fries Ct,1,,,0,,,,,,
springbranch,acq_1402-pine-chase-dr,1402 Pine Chase Dr,1,,,0,,,,,,
springbranch,acq_1416-aldrich-st,1416 Aldrich St,1,,,0,,,,,,
springbranch,acq_1421-glenmore-forest-st,1421 Glenmore Forest St,1,,,0,,,,,,
springbranch,acq_1425-adkins-rd-a,1425 Adkins Rd # A,1,,,0,,,,,,
springbranch,acq_1425-caywood-ln,1425 Caywood Ln,1,,,0,,,,,,
springbranch,acq_1457-confederate-rd,1457 Confederate Rd,1,,,0,,,,,,
springbranch,acq_1521-bracher-st,1521 Bracher St,1,,,0,,,,,,
springbranch,acq_1521-longacre-dr,1521 Longacre Dr,1,,,0,,,,,,
springbranch,acq_1524-jacquelyn-dr,1524 Jacquelyn Dr,1,,,0,,,,,,
springbranch,acq_1526-lynnview-dr,1526 Lynnview Dr,1,,,0,,,,,,
springbranch,acq_1530-ojeman-rd,1530 Ojeman Rd,1,,,0,,,,,,
springbranch,acq_1534-caywood-ln,1534 Caywood Ln,1,,,0,,,,,,
springbranch,acq_1606-afton-st,1606 Afton St,1,,,0,,,,,,
springbranch,acq_1606-antoine-dr,1606 Antoine Dr,1,,,0,,,,,,
springbranch,acq_1606-monarch-oaks-st,1606 Monarch Oaks St,1,,,0,,,,,,
springbranch,acq_1610-hillendahl-blvd,1610 Hillendahl Blvd,1,,,0,,,,,,
springbranch,acq_1618-ronson-rd,1618 Ronson Rd,1,,,0,,,,,,
springbranch,acq_1625-longacre-dr,1625 Longacre Dr,1,,,0,,,,,,
springbranch,acq_1704-ronson-rd,1704 Ronson Rd,1,,,0,,,,,,
springbranch,acq_1707-bayram-dr,1707 Bayram Dr,1,,,0,,,,,,
springbranch,acq_1726-monarch-oaks-st,1726 Monarch Oaks St,1,,,0,,,,,,
springbranch,acq_1836-lynnview-dr,1836 Lynnview Dr,1,,,0,,,,,,
springbranch,acq_1909-norcrest-dr,1909 Norcrest Dr,1,,,0,,,,,,
springbranch,acq_1909-restridge-dr,1909 Restridge Dr,1,,,0,,,,,,
springbranch,acq_1929-norcrest-dr,1929 Norcrest Dr,1,,,0,,,,,,
springbranch,acq_1933-lynnview-dr,1933 Lynnview Dr,1,,,0,,,,,,
springbranch,acq_1933-restridge-dr,1933 Restridge Dr,1,,,0,,,,,,
springbranch,acq_1939-woodvine-dr,1939 Woodvine Dr,1,,,0,,,,,,
springbranch,acq_1941-coulcrest-dr,1941 Coulcrest Dr,1,,,0,,,,,,
springbranch,acq_1946-pech-rd,1946 Pech Rd,1,,,0,,,,,,
springbranch,acq_1949-huge-oaks-st,1949 Huge Oaks St,1,,,0,,,,,,
springbranch,acq_1958-norcrest-dr,1958 Norcrest Dr,1,,,0,,,,,,
springbranch,acq_2003-thonig-rd,2003 Thonig Rd,1,,,0,,,,,,
springbranch,acq_2030-marnel-rd,2030 Marnel Rd,1,,,0,,,,,,
springbranch,acq_4-inverness-park-cir,4 Inverness Park Cir,1,,,0,,,,,,
springbranch,acq_6413-remlap-st,6413 Remlap St,1,,,0,,,,,,
springbranch,acq_6502-schiller-st,6502 Schiller St,1,,,0,,,,,,
springbranch,acq_6513-teluco-st,6513 Teluco St,1,,,0,,,,,,
springbranch,acq_6514-westview-dr,6514 Westview Dr,1,,,0,,,,,,
springbranch,acq_6606-sivley-st,6606 Sivley St,1,,,0,,,,,,
springbranch,acq_6626-sivley-st,6626 Sivley St,1,,,0,,,,,,
springbranch,acq_6630-maybank-dr,6630 Maybank Dr,1,,,0,,,,,,
springbranch,acq_6630-saxet-st,6630 Saxet St,1,,,0,,,,,,
springbranch,acq_6902-schiller-st,6902 Schiller St,1,,,0,,,,,,
springbranch,acq_6915-jalna-st,6915 Jalna St,1,,,0,,,,,,
springbranch,acq_7002-jalna-st,7002 Jalna St,1,,,0,,,,,,
springbranch,acq_7003-blandford-ln,7003 Blandford Ln,1,,,0,,,,,,
springbranch,acq_7003-raton-st,7003 Raton St,1,,,0,,,,,,
springbranch,acq_7027-lawler-rdg,7027 Lawler Rdg,1,,,0,,,,,,
springbranch,acq_7103-long-point-rd-1,7103 Long Point Rd # 1,1,,,0,,,,,,
springbranch,acq_7106-raton-st,7106 Raton St,1,,,0,,,,,,
springbranch,acq_7119-housman-st,7119 Housman St,1,,,0,,,,,,
springbranch,acq_7119-shavelson-st,7119 Shavelson St,1,,,0,,,,,,
springbranch,acq_7127-northampton-way,7127 Northampton Way,1,,,0,,,,,,
springbranch,acq_7214-blandford-ln,7214 Blandford Ln,1,,,0,,,,,,
springbranch,acq_7218-schiller-st,7218 Schiller St,1,,,0,,,,,,
springbranch,acq_7302-raton-st,7302 Raton St,1,,,0,,,,,,
springbranch,acq_7402-dearborn-st,7402 Dearborn St,1,,,0,,,,,,
springbranch,acq_7402-raton-st,7402 Raton St,1,,,0,,,,,,
springbranch,acq_7403-dearborn-st,7403 Dearborn St,1,,,0,,,,,,
springbranch,acq_7410-raton-st,7410 Raton St,1,,,0,,,,,,
springbranch,acq_7422-schiller-st,7422 Schiller St,1,,,0,,,,,,
springbranch,acq_7507-janak-dr,7507 Janak Dr,1,,,0,,,,,,
springbranch,acq_7514-dearborn-st,7514 Dearborn St,1,,,0,,,,,,
springbranch,acq_7602-bryonwood-dr,7602 Bryonwood Dr,1,,,0,,,,,,
springbranch,acq_7702-brykerwoods-dr,7702 Brykerwoods Dr,1,,,0,,,,,,
springbranch,acq_7706-cedel-dr,7706 Cedel Dr,1,,,0,,,,,,
springbranch,acq_7710-janak-dr,7710 Janak Dr,1,,,0,,,,,,
springbranch,acq_7712-bobbitt-ln,7712 Bobbitt Ln,1,,,0,,,,,,
springbranch,acq_7715-betty-jane-ln,7715 Betty Jane Ln,1,,,0,,,,,,
springbranch,acq_7715-bryonwood-dr,7715 Bryonwood Dr,1,,,0,,,,,,
springbranch,acq_7719-bryonwood-dr,7719 Bryonwood Dr,1,,,0,,,,,,
springbranch,acq_7726-betty-jane-ln,7726 Betty Jane Ln,1,,,0,,,,,,
springbranch,acq_7919-s-wellington-ct,7919 S Wellington Ct,1,,,0,,,,,,
springbranch,acq_7921-westwood-dr,7921 Westwood Dr,1,,,0,,,,,,
springbranch,acq_7923-n-wellington-ct,7923 N Wellington Ct,1,,,0,,,,,,
springbranch,acq_7942-hammerly-blvd,7942 Hammerly Blvd,1,,,0,,,,,,
springbranch,acq_8029-ridgeview-dr,8029 Ridgeview Dr,1,,,0,,,,,,
springbranch,acq_8033-ridgeview-dr,8033 Ridgeview Dr,1,,,0,,,,,,
springbranch,acq_8038-hammerly-blvd,8038 Hammerly Blvd,1,,,0,,,,,,
springbranch,acq_8046-turquoise-ln,8046 Turquoise Ln,1,,,0,,,,,,
springbranch,acq_8313-cedarbrake-dr,8313 Cedarbrake Dr,1,,,0,,,,,,
springbranch,acq_8314-montridge-dr,8314 Montridge Dr,1,,,0,,,,,,
springbranch,acq_8320-cedarspur-dr,8320 Cedarspur Dr,1,,,0,,,,,,
springbranch,acq_8402-highcrest-dr,8402 Highcrest Dr,1,,,0,,,,,,
springbranch,acq_8502-western-dr,8502 Western Dr,1,,,0,,,,,,
springbranch,acq_8514-montridge-dr,8514 Montridge Dr,1,,,0,,,,,,
springbranch,acq_8518-montridge-dr,8518 Montridge Dr,1,,,0,,,,,,
springbranch,acq_8531-vogue-ln,8531 Vogue Ln,1,,,0,,,,,,
springbranch,acq_8546-western-dr,8546 Western Dr,1,,,0,,,,,,
springbranch,acq_8549-western-dr,8549 Western Dr,1,,,0,,,,,,
springbranch,acq_8550-montridge-dr,8550 Montridge Dr,1,,,0,,,,,,
springbranch,acq_8553-montridge-dr,8553 Montridge Dr,1,,,0,,,,,,
springbranch,acq_8553-western-dr,8553 Western Dr,1,,,0,,,,,,
springbranch,acq_8561-forum-dr,8561 Forum Dr,1,,,0,,,,,,
springbranch,acq_8605-westview-dr,8605 Westview Dr,1,,,0,,,,,,
springbranch,acq_8623-cedarbrake-dr,8623 Cedarbrake Dr,1,,,0,,,,,,
springbranch,acq_8639-cedarbrake-dr,8639 Cedarbrake Dr,1,,,0,,,,,,
springbranch,acq_8725-burkhart-rd,8725 Burkhart Rd,1,,,0,,,,,,
springbranch,acq_8802-cedarbrake-dr,8802 Cedarbrake Dr,1,,,0,,,,,,
springbranch,acq_8814-croes-dr,8814 Croes Dr,1,,,0,,,,,,
springbranch,acq_8825-cedarbrake-dr,8825 Cedarbrake Dr,1,,,0,,,,,,
springbranch,acq_8826-winningham-ln,8826 Winningham Ln,1,,,0,,,,,,
springbranch,acq_9052-elizabeth-rd,9052 Elizabeth Rd,1,,,0,,,,,,
springbranch,acq_9318-pecos-st,9318 Pecos St,1,,,0,,,,,,
springbranch,acq_9610-westview-dr,9610 Westview Dr,1,,,0,,,,,,
springbranch,acq_9630-cedardale-dr,9630 Cedardale Dr,1,,,0,,,,,,
springbranch,acq_9710-cedardale-dr,9710 Cedardale Dr,1,,,0,,,,,,
springbranch,acq_9772-cedardale-dr,9772 Cedardale Dr,1,,,0,,,,,,
springbranch,acq_10042-lazy-oaks-st,10042 Lazy Oaks St,1,,,0,,,,,,
springbranch,acq_10111-kerrwood-ln,10111 Kerrwood Ln,1,,,0,,,,,,
springbranch,acq_1546-crestdale-dr,1546 Crestdale Dr,1,,,0,,,,,,
springbranch,acq_1648-gessner-rd,1648 Gessner Rd,1,,,0,,,,,,
springbranch,acq_1723-campbell-rd,1723 Campbell Rd,1,,,0,,,,,,
springbranch,acq_1813-campbell-rd,1813 Campbell Rd,1,,,0,,,,,,
springbranch,acq_1817-benbow-way,1817 Benbow Way,1,,,0,,,,,,
springbranch,acq_1903-sedgie-dr,1903 Sedgie Dr,1,,,0,,,,,,
springbranch,acq_1912-sedgie-dr,1912 Sedgie Dr,1,,,0,,,,,,
